,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Java,Mysql,Web,Linux,Redis,Spring,Sql,Javascript,Python,Php
867,Java中级开发工程师,后端开发,15000.0,上海沃星信息技术有限公司,上海,3.0,本科,岗位职责：1、负责公司项目开发；2、参与系统的分析和设计，撰写相关技术文档；3、系统开发测试、部署和集成。任职要求：1、本科或以上学历，计算机相关专业，3年以上实际工作经验（不含实习），具备良好的沟通能力和自我学习能力；2、具备扎实的Java语言基础，熟悉J2EE规范，熟悉java设计模式，会C/C++开发更佳；3.熟悉Springboot，SpringCloud分布式部署及应用；4.熟悉redis，memcached等缓存框架；5.熟悉rabbitmq，kafka，rocketmq等消息中间件使用；6.对docker或kubernetes容器有一定了解；7.对自动化部署运维有一定了解；8、熟悉前后台通信技术，包括网络协议，数据编码和加密，有端口编程和网络编程经验，有高并发系统设计经验；9、需要较强的责任心和担当精神。,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
868,小程序H5前端开发工程师,后端开发,7500.0,深圳市即刻互动网络科技有限公司,深圳,1.0,大专,能负责微信小程序前端开发；与后端开发配合，负责搭建网站框架，实现网站前台效果；2.熟知微信小程序支付安全意识及漏洞；3.持续的优化前端体验和页面响应速度，并保证兼容性和执行效率，致力于通过技术改善用户体验。4、按时按质完成公司下达的程序开发、系统评测等工作任务岗位要求：1、计算机软件及相关专业大专学历以上；2、熟练掌握移动端开发，了解手机适配以及兼容特性；3、熟练运用JavaScript/JQuery语言与HTML5、CSS3等技术；4、熟悉模块化、前端编译和构建工具，熟练运用主流的移动端JS库和开发框架（React、Vue），并深入理解其设计原理；5、能提供完善的WebApp和混合App（JS方向）技术方案；6、对技术有强烈的进取心，具有良好的沟通能力和团队合作精神、优秀的分析和解决问题的能力；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
869,技术总监,后端开发,20000.0,深圳市伊尚智能运动有限公司,深圳,8.0,本科,、负责管理技术团队，决策技术方向，对相关系统架构方案、设计、代码进行评审，并对开发质量负责；2、主持技术相关工作，包括前后端开发、测试、部署、上线，参与核心程序模块的编写，把控开发过程；以及关键技术的攻关，发现和解决存在的技术问题；3、领导技术团队参与产品的技术框架设计、平台搭建和性能优化，制定对应技术方案；4、负责制定技术标准，编写各种技术文档和标准化资料；5、统筹管理技术部所有项目及团队成员，把控所有项目完成进度、服务和出品质量；6、制定工作计划、协调资源、分派工作、监督项目进程、反馈信息等；7、组织、指导、监控所负责项目的进度和质量，并及时处理过程中发生的问题；8、能够带领和激励自己的团队完成公司赋予的任务，实现公司的技术管理和业绩目标。任职资格：1、本科以上学历，计算机相关专业；8年以上开发工作经验，2年以上团队管理经验2、有0-1的项目规划经验，有电商/智能家居经验或从事过大型分布式系统研发的优先；3、熟悉设计模式及面向对象的分析设计方法，能够撰写较高质量的概要及详细设计文档，有效指导开发过程；4、精通主流体系架构和设计模式，能够进行系统架构设计；有高负载、高并发、大数据量、分布式系统的开发、设计经验。5、熟练使用MySQL数据库，对数据库的优化有丰富经验，如分库分表设计、复杂SQL拆解优化等； 6、熟练使用SpringBoot、Mybatis、Struts2等主流开源框架；熟悉dubbo、Redis、MQ等分布式技术和框架。,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
870,C#开发工程师,后端开发,9500.0,四川英海瑞特科技有限公司,成都,3.0,本科,、负责公司产品需求的详细设计与编码实现；2、负责系统模块的设计、编码实现以及维护；3、组织协调好UI设计、后端开发、前端开发的工作；4、支持客户在使用GPS模块中遇到的问题。任职资格：1、本科及以上学历，计算机、电子或通讯相关专业，2年以上C#后端开发工作经验；2、熟悉C、C++、VB、Python、GO等开发语言中一种或几种；3、掌握Microsoft .net框架、WPF、 WCF 、WinForm，控件设计等；4、掌握Server SQL数据库常用操作、SQL语句、存储过程、三层架构开发等；5、掌握网络编程，TCP/IP，Socket等技术；6、掌握一定的设计模式；7、具有良好的沟通能力，理解能力及团队精神；8、具有良好文档习惯和沟通技巧，对工作积极严谨；9、有GPS开发经验者优先考虑。,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
871,Web前端开发工程师,后端开发,12500.0,天真蓝,上海,2.0,本科,职责描述1.负责天真蓝集团内部管控平台的前端研发工作。2.和团队一起持续优化前端用户体验，提升页面流畅性。职位要求1.具有良好的沟通能力，高度的责任感和较强的自学能力。2. 精通Vue.js和Element UI开发技术，有Vue.js开发经验。3.精通HTML、CSS等网页制作技术，熟悉页面架构和布局。4.熟悉W3C标准，对表现与数据分离、Web语义化等有较为深刻的理解。5.精通HTML5知识、JavaScript、Ajax等Web开发技术。6.本科以上学历，有 2 年以上开发经验。 7.与 UI 设计人员、后端开发人员等配合，高质量完成 Web 前端开发,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
872,Web前端开发工程师,后端开发,7000.0,昆明麦普测绘科技有限公司,昆明,1.0,大专,岗位职责：1.配合后端开发人员完成系统前端页面的开发；2.负责HTML5界面整体视觉效果设计、编辑、美化；3.对页面进行持续的优化，不断提升访问者的用户体验；4.解决vue项目的整体性能，如部署后的用户访问速度等。任职要求：1.大专及以上学历，计算机相关专业；2.1-3年Web前端开发经验；3.熟练运用HTML5、CSS3、JavaScript、vue.js等构建高性能的web应用程序，具有一定的美术设计功底，能够使用Photoshop处理图片；4.熟悉vue.js前端框架，熟练解决多种浏览器兼容问题以及vue项目性能问题；                          5. 良好的创意思维和理解能力，善于协作与沟通，具备良好的团队合作精神。    ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
873,Web前端教员,后端开发,12500.0,北大青鸟武汉宏鹏（鲁广南校区）,武汉,0.0,本科,						web前端讲师  岗位职责:1、根据教学大纲，有计划地、高质量地完成相关web前端程课程的设计与研发，并根据授课任务，承担相关主讲课程的授课任务。2、日常授课以及课程研发和升级，教材的编写；3、视频课程的研发和录制；4、完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；5、讨论教学相关项目的需求，参与案例设计，完成设计文档以及核心模块编写；6、解决案例开发过程中的实际项目和业务问题；7、参与新技术预研并做技术分享；8、负责项目版本更新以及文档维护。任职资格:1、计算机相关专业，本科及以上学历；2、3年以上Web实际开发经验，能够独立承担设计、编码、测试工作；3、熟悉HTML5、CSS3，熟悉W3C标准，对页面性能和浏览器兼容有丰富的实践经验；4、熟悉Web2.0标准，精通JavaScript、Ajax、DOM、XML、JSON等前端开发技术，能够持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；5、精通Jquery，熟悉各种常见 JS 开发框架，如AngularJS、Bootstrap、NodeJS等；6、熟悉移动开发，对于响应式布局有着丰富的实践经验；7、熟悉至少一种后端开发语言更佳，比如Java，Php等；8、良好的学习、沟通及文档编写能力；具备良好的沟通、组织、协调能力，较强的语言组织及表达能力；9、对技术充满热情，具备良好的团队合作意识和独立解决问题的能力，并能够承担一定的工作压力																		,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
874,Web前端开发工程师,后端开发,9500.0,百川云计算（深圳）有限公司,深圳,1.0,本科,配合项目经理实现的前端界面，优化代码并保持良好的兼容性；2.熟悉前后端分离的开发流程，能够高效地与后端开发合作；3. 注重用户体验。基本技能要求：1.本科及以上学历，精通Web前端技术，1年以上相关开发经历，具有良好的代码规范意识；2. 熟悉React或Angular前端开发框架及相关技术栈3.精通JavaScript，基础扎实4.熟悉响应式布局5.精通HTML和CSS，网页符合W3C规范6.熟悉前后端分离的工作模式，缓存等概念7.英文读写能力良好，具有一定的英文沟通能力8. 熟悉PHP语言优先职能类别：										互联网软件开发工程师																			Web前端开发									关键字：Web前端开发,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
875,Web前端开发工程师,后端开发,8000.0,埃毕致（上海）云计算科技有限公司,成都,1.0,本科,一、 工作内容1. 负责参与web前端框架、组件、模板的开发和维护。2. 配合设计人员对界面进行构建、优化和兼容。3. 负责配合项目人员实现与后台的交互、功能的开发及bug的修复。二、 职位要求1. 一年以上前端Web开发经验，计算机相关专业优先；2. 精通各种Web前端技术和标准(JS/ES6、HTML/HTML5、CSS/CSS3)；3. 熟悉主流前端技术和框架，会使用vue框架更好，能独立负责模块的开发；4. 熟练使用npm或yarn、webpack开发；5. 熟悉面向对象的思想编程，有后端开发基础的优先。6. 对前端有强烈的兴趣爱好，热爱学习，勇于挑战。7. 思路清晰，善于思考，良好的分析和独立解决问题的能力；8. 具备强烈的责任心和团队合作精神，能承受工作压力；,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,Web开发工程师,后端开发,7500.0,郑州思博科信息技术有限公司,郑州,3.0,本科,岗位职责：1、负责项目前端代码编写，研发工作，以及前端代码架构研发设计2、负责项目前端优化和用户体验优化工作3、协同后端工程师和UI设计师完成兼容性良好的前端页面制作任职要求：1.计算机或相关专业，专科及以上学历、3年及以上Web前端或后端开发经验2.精通javascript、HTML/HTML5/XML、CSS/CSS3、Ajax、Json、vue，layui等前端开发技术，擅长用DIV+CSS进行布局设计，能独立完成Web前端开发3.精通HTML5特性，了解HTML5最新规范，能够熟练运用HTML5特性构建移动端的WebApp4.深刻理解web W3C标准，熟练面向对象编程，确保各浏览器良好兼容可用性5.熟悉常见开发框架 如jQuery、Bootstrap等 ，能快速高效实现各种交互效果6.了解NodeJs技术、了解服务端程序设计开发及数据库的使用（Java+MySql优先）7.有良好的沟通、协调能力、良好的新WEB技术学习能力和创新精神8，对移动端用户体验，交互操作有深刻认知者优先考虑,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
877,PHP开发工程师,后端开发,6500.0,广州高越广告有限公司,广州,1.0,大专,工作职责：1、开发维护WEB网站等互联网产品；2、与产品和设计团队紧密配合，能够有效沟通产品需求和设计的想法；3、承担前后端开发工作，对代码质量及进度负责，优化前端性能；任职要求：1、1年以上PHP实际开发经验，PHP+MYSQL基础扎实；2、熟悉使用HTML5+CSS、XML、JSON、JQuery、Javascript、Ajax；3、熟悉PHP常用框架，对ThinkPHP框架有深入的理解，了解面向对象编程以及拥有良好的编码风格；,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
878,Web前端开发工程师（大数据团队）,后端开发,10000.0,湖南天云软件技术有限公司,长沙,1.0,大专,工作职责：1、根据公司业务需求及UI设计，负责移动（H5+app，小程序）或PC前端页面开发；2、开发、维护现有前端（React/Vue/Angular等），提高系统健壮性、可扩展性、灵活性等；3、督促并配合后端开发人员，高质量完成前端开发工作；4、能主动深入了解公司相关业务，对UI有较强的美感和合理的见解，有一定程度的代码洁癖。岗位要求：1、计算机相关大专以上学历；2、熟悉JavaScript、HTML5、CSS3、less/sass；2、两年以上前端开发经验或技术基础扎实的应届毕业生；3、了解熟悉webpack、babel、gulp等自动化工具，有持续集成经验者优先；3、熟悉React+umi+dva+antd者优先；4、有移动开发经验者优先（H5+app，微信小程序等）；5、熟悉Java、Node等任一种服务端语言，理解后台架构设计者优先；,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
879,Web前端开发工程师,后端开发,12500.0,上海久誉软件系统有限公司,上海,3.0,本科,"岗位职责：1、与产品、设计及后端开发人员配合，高质量完成前端开发工作；2、负责将界面的高保真设计稿转化成WEB页面（切图）；3、根据需求完成响应式PC端和移动端WEB前端开发；4、解决Web前端页面的性能问题以及浏览器兼容性等问题；5、维护、优化现有的Web前端应用，改善用户体验；6、参与Web前端开发规范的制定及开发流程的优化。任职要求：1、精通Javascript/html5/css3，精通前端页面HTML架构设计与样式布局；2、基于UI设计完成前端界面的开发，有较高的设计还原率，能解决不同平台不同浏览器的适配问题；3、了解IOS,Android移动平台Web开发技术标准；4、.具有html5 App应用开发经验；5、熟悉jQuery,MUI,knockout,AngularJS,react等主流框架或者js库；                                                    6、抗压能力强，具有强烈的责任心、团队合作意识、及良好的沟通能力。",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
880,Web开发,后端开发,11500.0,上海真灼科技股份有限公司,济南,3.0,大专,岗位职责 1、负责网站的前端开发工作，了解产品后编写DIV+CSS，将设计稿转为Html； 2、负责 Javascript 交互效果实现以及与后台应用程序的通信。3、负责与产品经理、设计师、后端开发工程师合作进行产品开发和维护； 4、负责平台的前端性优化、前端代码优化； 5、本职位在济南软件开发中心上班，五险一金缴纳地为济南，周末双休。岗位要求 1、大专以上学历，有岗位从业经验，计算机相关专业毕业者优先； 2、有互联网电商或互联网金融经验者优先； 3、具有良好的计算机软件应用能力、沟通能力、表达能力、理解能力； 4、精通HTML、CSS、JavaScript，HTML5、jquery/bootstrap、vue主流框架。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
881,高级前端开发工程师,后端开发,16000.0,杭州云树网络科技有限公司,杭州,5.0,大专,、独立完成公司B/S系统的功能模块编码；2、参与公司前端框架的编写和整合；3、参与与服务端开发人员的集成调试；4、相关开发文档的整理与编写。岗位要求：1、熟练掌握JavaScript与CSS技术，至少2年以上Web前端开发经验；2、熟练掌握HTML、CSS、XHTML、XML等编写技能；3、精通jQuery，能自行编写基于jQuery的各种插件；4、熟练掌握常用前端框架中的一种或多种，如AngularJS，Vue，avalon，Kendo UI；5、熟悉Mvvm框架设计，对双向绑定机制有深入了解。6、有web后端开发经验者优先,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
882,Java高级开发工程师,后端开发,9000.0,重庆伟步科技有限公司,重庆,3.0,大专,岗位职责：1、参与软件的系统架构设计。2、编写模块详细设计文档。3、具体模块的前端、后端开发。4、指导和培训公司其它开发人员，参与代码评审。任职要求：1、大专以上学历，计算机相关专业，3年以上相关经验；优秀人才可放宽。2、熟练掌握html5、javascript、css、jQuery等前端技术，熟悉angularjs、TypeScript优先。3、熟悉SQLServer、MySql、Oracle数据库的设计、开发及优化。4、熟悉常见的设计模式，能够独立设计、开发一般的业务系统功能。5、有良好的编程风格和技术文档编写能力。6、一年以上同岗位工作经验，三年以上软件开发经验，优秀者可放宽条件。,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,Java架构师,后端开发,16000.0,珠海唯美网络科技有限公司,珠海,3.0,无,负责个性化推荐系统的系统设计，开发和迭代，不断提升推荐效果2.负责推荐高并发推荐引擎的研发，优化引擎的计算和存储性能3.结合需求设计实现安全、稳定、高伸缩性、高性能、易用性好的平台化推荐引擎 任职要求： 1.计算机软件相关专业本科及以上学习，3-5年以上工作经验2.有高并发、分布式在线系统的java、golang开发经验，熟悉本语言常用的开源框架，并深入理解其实现原理和机制3.熟悉springcloud、dubbo等微服务架构等常用互联网技术4.熟悉Cassandra、Solr、Mango、Es等常用的中间件和相关技术栈5.推荐引擎、搜索引擎开发经验或者有大规模分布式系统开发、维护经验者优先6.为结果负责，主观能动性强，能创造性地独立解决复杂问题,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,WEB前端工程师,后端开发,16000.0,上海彼邑网络科技有限公司,上海,3.0,大专,负责公司新产品或新功能的前端开发或小程序开发，提供流畅的体验和较好的扩展性；2.参与前端系统的开发和工程优化；3.参与对研发过程的改进及优化，持续提升开发效率；4.线上系统的日常维护；任职资格：1.计算机或相关专业专科以上学历，3-4年以上前端开发经验；2.精通HTML5/CSS3，响应式布局，CSS3动画效果；3.精通JavaScript等前端技术，掌握面向对象编程思想，对js框架应用（如jQuery/Vue/React等）熟悉； 4.熟练使用git等版本管理工具，熟练使用PS等切图工具；5.有移动营销类，游戏互动类H5前端开发的经验；  6.有独立完成复杂前端模块的设计与实现的经验，优化代码并保持良好兼容性； 7.有强烈的上进心和求知欲，善于学习和运用新知识，善于沟通和逻辑表达，有强烈的团队意识和执行力；8.有微信小程序开发相关的经验优先。加分项目：1.  有laya，threeJS等3D引擎开发经验优先；2.  有AR相关方面的开发经验优先；3.  有支付宝小程序相关开发经验的优先；4.  有后端开发经验的优先； 5.  掌握一门主流的前端框架，包括但不限于AngularJS、React、Vue等。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
885,WEB前端工程师,后端开发,7500.0,江西博微新技术有限公司,南昌,1.0,本科,岗位职责：1、承担前端开发任务，实现产品界面开发；2、设计并优化整体页面结构及样式层结构；3、制作标准优化的代码，增加交互动态功能；4、与后台开发配合优化前端体验。任职资格：1、计算机及相关专业，全日制本科及以上学历，有相关工作经验者，学历要求可放宽至大专；2、精通HTML、CSS、JS技术和DIV+CSS的页面布局；3、熟悉JSP、JAVA语言，了解后端开发和架构；4、良好的书写和沟通能力，熟练运用PS者优先考虑。,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,前端开发工程师,后端开发,9000.0,成都华气厚普机电设备股份有限公司,成都,2.0,大专,"负责产品/项目PC端Web开发，要求适配IE8及以上；2. 负责部分移动端H5网页开发；3. 负责所开发网页的测试、发布，把控代码质量；4. 负责Web前端的技术调研、攻关，定期做前端技术分享与项目总结。任职要求：1. 有两年以上前端开发经验，学历专科及以上；2. 熟悉HTML5+CSS3+JS编程，熟悉各种前端调试工具，及移动端H5响应式页面开发，熟悉Http运行原理；3. 熟悉Jquery等主流的JS库，了解其运行机制；至少熟练使用AngularJS,Vue,React中一种Mvvm框架；至少熟练掌握css3、ES6相关新特性；4. 至少熟悉一种自动化打包构建工具，如webpack；5. 至少了解一种后端语言，能保证和后端开发者良好的沟通能力；6. 掌握跨平台开发框架者优先，如React Nactive，flutter等；7. 熟悉组件化编程和函数式编程优先；8. 熟悉前端自动化测试工程者优先；9. 有良好的代码编写习惯和较强的沟通能力，搭建过项目前端框架及自行编写前端公共工具者优先。",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,前端开发工程师,后端开发,8000.0,长沙音之圣通信科技有限公司,长沙,2.0,本科,工作职责：1、负责公司产品的web前端、手机APP等前端的开发；2、深入分析和解决前端遇到的技术、性能、跨终端兼容问题；3、负责前端框架搭建、代码实现以及性能优化；4、配合产品完成项目迭代，不断优化和提升用户操作视觉体验；5、配合项目团队完成前端自测及与后端联合测试；6、领导交办的其他事宜；任职资格：1、计算机科学、软件工程等相关专业本科及以上学历（优秀者可降低学历要求）；2、两年及以上平台级产品Web前端应用架构设计和开发工作经验；3、熟悉Vue.js，React.js，Angular.js，bootstrap等任一开源框架者优先；4、有2年以上JAVA后端开发经验者优先；5、熟悉gulp，grunt，webpack等代码管理工具，能构建自动化编译、部署、测试环境者优先；6、具有较强的团队意识，高度的责任感；,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,全栈软件工程师,后端开发,25000.0,上海长膳智能科技有限公司,上海,5.0,本科,"高级软件工程师岗位职责：1、负责分布式系统的开发和维护，保障系统的高可靠性与可用性；2、负责手机端与客户端系统的开发和维护3、参与产品需求分析、技术方案选型与架构设计岗位要求：1、具备全栈开发经验，包括移动端app，网页前端，后端2、熟悉Web前端技术，包括React、React Native、Javascript、CSS，能熟练运用Antd等框架3、熟悉Java后端开发技术，有过分布式项目经历，熟悉springcloud为加分项4、熟练使用MySQL,MongoDB,Redis等数据库5、熟悉网站性能优化，移动端app性能优化，技术体验优化，浏览器兼容性；6、对技术有强烈兴趣，善于沟通，学习能力强，自我驱动7、3-5年项目经验，计算机或相关专业本科及以上学历",1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
889,Web前端开发工程师,后端开发,5250.0,成都维熵科技有限责任公司,成都,1.0,大专,"前端工程师职位要求:1、负责公司现有项目和新项目的前端修改调试和开发工作；2、根据设计文档完成模块的前端开发（静态页面编写、数据绑定、JS编写），辅助完成系统集成测试与bug修改。3、参与编写详细设计文档和开发计划要求，按时完成设计与开发；4、与后端开发团队紧密配合，确保代码有效对接，优化网站前端性能；5、负责网站前后台的修改和升级，根据业务需求开发，制作和程序修改；6、前端应用构建和后端数据的集成；7、持续优化相关产品的质量、性能以及用户体验任职要求：1.大专（或以上）毕业；2年以上工作经验；能独立完成完整前端页面的开发；2.熟练使用MUI框架，对其生命周期、计算属性、指令、组件通信有深入了解并能应用到工作中，优化程序，提高程序执行效率；3.熟悉javascript，jquery，mui、小程序,并使用它们开发过实际项目；4.具备良好的沟通能力，具备良好的代码编程习惯及较强的文档编写能力；5.喜欢编程，愿意学习和钻研新技术。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
890,H5 前端开发,后端开发,8500.0,四川马丁洛克网络科技有限公司,成都,0.0,无,岗位职责：1.根据产品文档和UI设计，能够快速且不失帧的转换成静态页面；2.根据开发进度和任务分配，能够按时按量完成相关模块的开发和单元测试；3.对已上线的项目进行维护，上级安排的其它工作；任职要求：1.3年以上专职前端开发工作经验，精通web前端开发技术2.精通XHTML/CSS、HTML5/CSS3、W3C规范，熟悉页面架构和布局，对表现与数据分离、Web语义化等有深刻理解3.熟练面向对象，模块化编程与开发，熟练使用常见的开源MVC框架(至少会熟练使用一种以上开源框架)4.整体页面结构及样式层结构的布局设计，符合SEO性能优化。5.良好的团队协作意识和积极的工作态度。加分项：1.精通angular优先;2.熟悉Linux平台，掌握一种后端开发语言(如：Java）优先。,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
891,.NET开发工程师,后端开发,10000.0,宁波全致网络科技有限公司,宁波,0.0,无,"完成软件系统代码的实现，编写代码注释和开发文档；2.辅助进行系统的功能定义,程序设计；3. 根据设计文档或需求说明完成代码编写，调试，测试和维护；4. 分析并解决软件开发过程中的问题；5.协助测试工程师制定测试计划，定位发现的问题；6.配合领导完成相关任务目标。岗位要求：1. 大专及以上学历，计算机相关专业。2. 3-5年及以上软件开发工作经验。3．熟悉mysql、sql-server、oracle其中一种数据库，有较强的sql编写能力和调优能力。4．了解redis等缓存工具，熟悉可加分。5. 熟悉ASP.NET 或 .NET Core，熟悉接口、服务开发，熟悉http协议。 6. 有较强的业务理解和归纳能力，有一定文档编写能力。7.工作态度认真负责，能按时完成任务，及早沟通问题，对于bug可追查到根本原因。",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
892,python开发工程师（软三）,后端开发,7500.0,厦门澜海人力资源顾问有限公司,厦门,0.0,无,"【公司简介】成立于2001年，市属国有集团企业控股。公司致力于成为交通行业信息化解决方案的专家型企业，以信息化助力交通行业运营和管理水平的提升，让交通更加安全、畅通、舒适。【岗位职责】1、依照项目设计文档及项目安排构造代码；2、依照软件编码规范的要求保证软件开发的质量；3、负责功能模块开发及测试,协助并快速定位及解决开发及运行过程中的技术问题； 4、依照开发计划的要求保证开发进度,依照软件编码规范做好代码注释；5、依照测试工程师提交的测试报告修改软件bug；6、依照配置管理的要求做好源代码及目标代码的管理及交付工作； 完成领导交办的其他工作；【岗位要求】1、利用python语言进行后端开发；python3.42、熟悉postgreql数据库；postgreql9.43、熟悉redis数据库；4、tornado，Web服务框架；5、熟悉SVN软件版本管理工具；6、具备良好的学习能力，理解能力，沟通能力，责任心强。",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
893,网页前段设计师UI设计师美工,后端开发,6500.0,武汉九二五游网络科技有限公司,武汉,3.0,大专,岗位职责：根据需求完成网页的设计制作，并输出标准的静态网页1.2年以上网站设计制作设计经验，能独立完成网站及网页美工设计工作具备良好的网页设计创意能，网页设计或平面设计相关专业优先。2.熟练掌握PSFWAI等主流设计软件，以及DW等主流网页开发工具3.精通网站前端开发，掌握DIVCSS布局jquery并掌握CSS在各种浏览器版本下的差异和兼容性；4.熟悉各种web前端技术，对Javascript有较为全面的了解，可以手写一些JS代码；5.对用户界面设计充满热情，熟悉并能跟踪当前的软件界面和网站界面的设计风格和交互技术的发展，对前后端合作开发有一定的认知，对交互体验有较为深入的了解；任职要求：1、美术、平面设计、计算机等相关专业，专科及以上学历；2、2年以上网页设计工作经验；熟练HTML、CSS等Web前端技术，能手写DIVCSS布局，能够熟练的进行跨浏览器开发；3、熟练使用PhotoshopDreamweaver等设计软件，了解至少一门后端语言，能与后端开发人员合作进行数据交互；4、娴熟的JavaScript、Jquery开发经验，了解HTML5技术优先考虑；5、应聘时请务必提供个人作品。,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
894,Java高级开发工程师,后端开发,12500.0,上海富友金融服务集团股份有限公司,上海,3.0,本科,职位诱惑：5险1金+补充公积金、带薪年假、体检、旅行职位描述：目前我们有：1、国内第二大社区O2O智能快递柜业务2、智能快递柜分布在全国各大城市共计20000个社区内3、覆盖1000万家庭用户，1亿累计服务人次任职要求：1、3年及以上Java后端开发2、熟悉spring、springmvc、mybatis等框架3、熟悉mysql、db2数据库4、熟悉分布式、多线程5、熟悉dubbo、设计模式、遵循阿里Java编程规范者优先,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
895,中级前端开发工程师,后端开发,9000.0,宁夏西部绿谷节水技术有限公司,银川,0.0,无,负责公司产品或客户项目的 Web 前端开发；负责数据可视化组件和相关内容的研发；持续优化前端框架设计和性能提升，提高用户体验；与产品、设计和后端开发沟通，保证产品或项目的如期上线；技能要求：计算机相关专业本科及以上学历，三年以上前端开发工作经验；精通Angular或VUE前端框架；精通JQuery、ECharts或Highcharts前端技术；精通主流CSS库Bootstrap；熟悉HTML5、HTML/XHTML、DIV、CSS，熟悉页面架构和布局，对Web标准和标签语义化有深入理解；熟悉SVG、Canvas绘图技术；熟悉W3C标准，解决多浏览器兼容性问题有一定的经验；具备指导他人工作的能力；对用户体验、交互操作流程、及用户需求有一定了解。职能类别：										Web前端开发																			软件工程师									关键字：软件web工程师开发,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,高级前端,后端开发,10000.0,广州参数信息科技有限公司,广州,0.0,无,岗位职责：1、独立高效地完成日常前端项目的设计和编码工作；2、熟练运用React、Vue、Angular等热门框架，页面架构和布局及跨分辨率，跨浏览器，跨终端开发；3、关注用户体验，持续的性能优化，实现机制的Web加载，执行和渲染优化；4、与UI设计师、后端开发工程师等配合，高质量的完成Web前端工作和开发进度；5、合理利用设计模式和模块化的组织方式，对代码进行优。岗位要求:1、三年以上Mobile前端开发经验，熟悉H5/CSS标准并对跨浏览器和平台的兼容性有深入的理解，具有小程序开发经验者优先；2、熟悉JavaScript及Es6能用原声JavaScript进行编程；3.、精通前端三驾马车（HTML5/CSS3/JavaScript），至少熟悉一种JavaScript框架，能够使用框架快速开发；4、有React、Vue、Angular实战经验者优先考虑；5、性格稳重实在，不浮夸，做事踏实，有强烈的上进心和求知欲；6、良好的的协同配合能力，高质量的完成Web前端工作和开发进度；7、具备良好的代码风格和编程习惯；8、善于学习和运用新知识，善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
897,JAVA开发工程师,后端开发,9000.0,珠海市交通物联网有限公司,珠海,1.0,大专,、岗位职责（1）负责WEB产品的及移动端产品的后端开发工作；（2）负责产品的功能实现；（3）从事java软件系统的设计和开发工作。2、任职要求：（1）计算机软件相关专业，大专及以上学历；（2）一年以上Java开发经验；有较好的分析设计能力；（3）熟练Tomcat、Java、Spring(MVC)、MyBatis、MySql等等，能完成环境搭建、编程及运行优化等工作；（4）熟悉运用面向对象分析和设计技术，包括设计模式等；（5）了解Web程序开发，掌握HTML、Javascript、CSS的应用。 待遇：优秀者面议,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
